antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"{'packaged vegetables fruits', 'fresh fruits', 'frozen produce'}",['fresh vegetables'],0.054415,0.44436,0.041445,0.7616466047964716,1.7140305265921136,0.017265150600000004,2.331160416345413,0.44055248236517963
"{'fresh vegetables', 'frozen produce'}","['fresh fruits', 'packaged vegetables fruits']",0.07775,0.26987,0.041445,0.5330546623794212,1.9752275628244016,0.020462607500000004,1.5636305605288527,0.5353529080482088
"{'fresh fruits', 'frozen produce'}","['fresh vegetables', 'packaged vegetables fruits']",0.089235,0.234555,0.041445,0.4644478063540091,1.980123239129454,0.020514484575000002,1.4292631214689266,0.5434782060561859
"{'packaged vegetables fruits', 'frozen produce'}","['fresh fruits', 'fresh vegetables']",0.066985,0.31756,0.041445,0.6187206090915877,1.9483581341843672,0.020173243400000002,1.7898685747846512,0.5216929389507725
{'frozen produce'},"['fresh fruits', 'fresh vegetables', 'packaged vegetables fruits']",0.12258,0.18658,0.041445,0.3381057268722467,1.8121220220401262,0.018574023600000003,1.228927387687188,0.5107711036435889
"{'fresh fruits', 'frozen produce'}",['eggs'],0.089235,0.13649,0.018785,0.21051157057208494,1.542322298865008,0.00660531485,1.0937589048970902,0.3860788327419359
"{'eggs', 'frozen produce'}",['fresh fruits'],0.02339,0.555995,0.018785,0.8031209918768704,1.4444752054908234,0.005780276949999998,2.2552175787187827,0.3150766947281257
"{'fresh vegetables', 'eggs'}",['frozen produce'],0.08431,0.12258,0.01716,0.20353457478353698,1.6604223754571463,0.006825280200000002,1.101642296351452,0.43436490668086525
"{'fresh vegetables', 'frozen produce'}",['eggs'],0.07775,0.13649,0.01716,0.2207073954983923,1.6170224595090652,0.006547902500000001,1.1080690295428288,0.413748332628788
"{'eggs', 'frozen produce'}",['fresh vegetables'],0.02339,0.44436,0.01716,0.7336468576314664,1.6510191233042273,0.006766419600000002,2.086102664526485,0.4037573816605365
"{'eggs', 'frozen produce'}",['packaged vegetables fruits'],0.02339,0.365415,0.014755,0.6308251389482685,1.7263252437592014,0.006207943150000001,1.7189279849449914,0.4308115621402566
"{'packaged vegetables fruits', 'frozen produce'}",['eggs'],0.066985,0.13649,0.014755,0.22027319549152796,1.613841274023943,0.00561221735,1.1074519883208884,0.4076680183530598
"{'eggs', 'packaged vegetables fruits'}",['frozen produce'],0.06865,0.12258,0.014755,0.2149308084486526,1.7533921394081629,0.006339883000000001,1.1176339734669263,0.4613484974251604
"{'yogurt', 'eggs'}",['frozen produce'],0.049905,0.12258,0.01057,0.21180242460675283,1.72787097900761,0.0044526451,1.1131980449980932,0.4433799611623761
"{'yogurt', 'frozen produce'}",['eggs'],0.045295,0.13649,0.01057,0.23335909040732972,1.7097156598089949,0.00438768545,1.1263552325413966,0.43480176803191767
"{'eggs', 'frozen produce'}",['yogurt'],0.02339,0.263675,0.01057,0.4519025224454895,1.713861846763969,0.004402641749999999,1.3434197932917318,0.4264981909841873
"{'fresh vegetables', 'fresh fruits', 'eggs'}",['frozen produce'],0.066145,0.12258,0.01453,0.21966890921460427,1.7920452701468779,0.0064219459,1.124420147244018,0.47328373532997375
"{'fresh vegetables', 'fresh fruits', 'frozen produce'}",['eggs'],0.06217,0.13649,0.01453,0.2337140099726556,1.712315993645363,0.006044416699999999,1.1268769248530646,0.44357254885876407
"{'fresh vegetables', 'eggs', 'frozen produce'}",['fresh fruits'],0.01716,0.555995,0.01453,0.8467365967365966,1.5229212434223267,0.004989125799999999,2.8970060076045607,0.3493622832079278
"{'fresh fruits', 'eggs', 'frozen produce'}",['fresh vegetables'],0.018785,0.44436,0.01453,0.7734894862922544,1.7406820737515853,0.006182697399999999,2.453042867215041,0.43365883454484644
"{'eggs', 'frozen produce'}","['fresh fruits', 'fresh vegetables']",0.02339,0.31756,0.01453,0.6212056434373664,1.956183535197652,0.007102271599999999,1.8016107900677198,0.5005073909295897
"{'fresh fruits', 'eggs', 'frozen produce'}",['packaged vegetables fruits'],0.018785,0.365415,0.012515,0.6662230503060953,1.82319568245993,0.005650679225,1.9012247567783094,0.4601565640276933
"{'packaged vegetables fruits', 'fresh fruits', 'frozen produce'}",['eggs'],0.054415,0.13649,0.012515,0.2299917302214463,1.6850445470103768,0.005087896650000001,1.121429514319809,0.42993901060696427
"{'fresh fruits', 'eggs', 'packaged vegetables fruits'}",['frozen produce'],0.055045,0.12258,0.012515,0.22735943319102553,1.8547840854219737,0.0057675839000000005,1.1356121302609923,0.4876990836335171
"{'packaged vegetables fruits', 'eggs', 'frozen produce'}",['fresh fruits'],0.014755,0.555995,0.012515,0.8481870552355133,1.5255300051898188,0.004311293774999999,2.924684720982141,0.34964918762679725
"{'eggs', 'frozen produce'}","['fresh fruits', 'packaged vegetables fruits']",0.02339,0.26987,0.012515,0.5350577169730654,1.9826498572389126,0.0062027407,1.5703669609195399,0.5074948102027314
"{'fresh vegetables', 'eggs', 'frozen produce'}",['packaged vegetables fruits'],0.01716,0.365415,0.0117,0.6818181818181818,1.8658735460180391,0.0054294786,1.9944099999999996,0.4721602702372716
"{'fresh vegetables', 'packaged vegetables fruits', 'frozen produce'}",['eggs'],0.048895,0.13649,0.0117,0.2392882707843338,1.7531560611351293,0.00502632145,1.1351343312273154,0.45168527547602416
"{'fresh vegetables', 'eggs', 'packaged vegetables fruits'}",['frozen produce'],0.050675,0.12258,0.0117,0.23088307844104589,1.8835297637546573,0.005488258500000001,1.1408148428479794,0.4941215316955975
"{'packaged vegetables fruits', 'eggs', 'frozen produce'}",['fresh vegetables'],0.014755,0.44436,0.0117,0.7929515418502202,1.7844800203668654,0.0051434682,2.683622978723404,0.4461962929694306
"{'eggs', 'frozen produce'}","['fresh vegetables', 'packaged vegetables fruits']",0.02339,0.234555,0.0117,0.500213766566909,2.1326075614116475,0.00621375855,1.5315447861420017,0.5438101948157139
"{'fresh vegetables', 'fresh fruits', 'eggs', 'frozen produce'}",['packaged vegetables fruits'],0.01453,0.365415,0.01027,0.7068134893324157,1.9342760678472852,0.00496052005,2.16444132629108,0.4901323385559463
"{'fresh vegetables', 'fresh fruits', 'eggs', 'packaged vegetables fruits'}",['frozen produce'],0.042555,0.12258,0.01027,0.24133474327341087,1.9687937940398994,0.0050536081,1.1565311475917608,0.5139457521344678
"{'fresh vegetables', 'packaged vegetables fruits', 'eggs', 'frozen produce'}",['fresh fruits'],0.0117,0.555995,0.01027,0.8777777777777778,1.5787512077946344,0.003764858499999999,3.6327681818181814,0.37092783029803117
"{'fresh vegetables', 'packaged vegetables fruits', 'fresh fruits', 'frozen produce'}",['eggs'],0.041445,0.13649,0.01027,0.24779828688623473,1.8155050691349897,0.004613171949999999,1.1479766463512429,0.4686106583151772
"{'packaged vegetables fruits', 'fresh fruits', 'eggs', 'frozen produce'}",['fresh vegetables'],0.012515,0.44436,0.01027,0.8206152616859768,1.84673521848496,0.0047088346,3.0974764365256116,0.4643147550504003
"{'fresh vegetables', 'eggs', 'frozen produce'}","['fresh fruits', 'packaged vegetables fruits']",0.01716,0.26987,0.01027,0.5984848484848484,2.2176783209873214,0.005639030799999999,1.8184369811320749,0.5586646602534941
"{'fresh vegetables', 'eggs', 'packaged vegetables fruits'}","['fresh fruits', 'frozen produce']",0.050675,0.089235,0.01027,0.2026640355204736,2.2711271980778127,0.005748016375,1.1422600266056182,0.5895662784639863
"{'fresh vegetables', 'packaged vegetables fruits', 'frozen produce'}","['eggs', 'fresh fruits']",0.048895,0.095325,0.01027,0.21004192657735965,2.2034295995526847,0.005609084125,1.1452190064724919,0.5742394767011305
"{'fresh fruits', 'eggs', 'frozen produce'}","['fresh vegetables', 'packaged vegetables fruits']",0.018785,0.234555,0.01027,0.546712802768166,2.330851198090708,0.005863884325,1.6886534732824423,0.5819032358293583
"{'packaged vegetables fruits', 'eggs', 'frozen produce'}","['fresh fruits', 'fresh vegetables']",0.014755,0.31756,0.01027,0.6960352422907489,2.191822780862668,0.0055844022,2.2451286956521734,0.5519020489088655
"{'eggs', 'frozen produce'}","['fresh fruits', 'fresh vegetables', 'packaged vegetables fruits']",0.02339,0.18658,0.01027,0.43907652843095335,2.3532882861558226,0.005905893799999999,1.450144344512195,0.5888355509764831
"{'packaged cheese', 'frozen produce'}",['fresh fruits'],0.03885,0.555995,0.030715,0.7906048906048906,1.4219640295414357,0.009114594249999997,2.120417240319606,0.30874195525635356
"{'fresh fruits', 'frozen produce'}",['packaged cheese'],0.089235,0.230995,0.030715,0.34420350759231244,1.4900907274716442,0.010102161174999999,1.1726274978639781,0.36112490522152907
{'frozen produce'},"['fresh fruits', 'packaged cheese']",0.12258,0.1559,0.030715,0.25057105563713494,1.6072550072940022,0.011604778,1.1263242584226856,0.4306047216338055
"{'fresh vegetables', 'packaged cheese'}",['frozen produce'],0.13585,0.12258,0.02769,0.20382775119617225,1.662814090358723,0.011037507000000002,1.1020479567307693,0.46127392137352274
"{'fresh vegetables', 'frozen produce'}",['packaged cheese'],0.07775,0.230995,0.02769,0.35614147909967847,1.5417713764353274,0.009730138749999999,1.1943695315621252,0.38101968498579664
"{'packaged cheese', 'frozen produce'}",['fresh vegetables'],0.03885,0.44436,0.02769,0.7127413127413127,1.6039727084825652,0.010426614,1.9342844086021502,0.3917681898416538
{'frozen produce'},"['fresh vegetables', 'packaged cheese']",0.12258,0.13585,0.02769,0.22589329417523252,1.662814090358723,0.011037507000000002,1.1163189693329119,0.45429766720034837
"{'packaged cheese', 'frozen produce'}",['packaged vegetables fruits'],0.03885,0.365415,0.024725,0.6364221364221364,1.7416420683938438,0.01052862725,1.7453895398230086,0.44304136849042325
"{'packaged cheese', 'packaged vegetables fruits'}",['frozen produce'],0.11461,0.12258,0.024725,0.21573161155222056,1.7599250412157006,0.0106761062,1.1187751704956332,0.4876878909856648
"{'packaged vegetables fruits', 'frozen produce'}",['packaged cheese'],0.066985,0.230995,0.024725,0.3691124878704187,1.5979241449833057,0.009251799925,1.2189256962849029,0.40105257227692204
{'frozen produce'},"['packaged cheese', 'packaged vegetables fruits']",0.12258,0.11461,0.024725,0.20170500897373145,1.7599250412157006,0.0106761062,1.1091012845536763,0.4921177791705202
"{'packaged cheese', 'yogurt'}",['frozen produce'],0.08852,0.12258,0.018935,0.21390646181653863,1.745035583427465,0.0080842184,1.116177601494575,0.46840938138153604
"{'packaged cheese', 'frozen produce'}",['yogurt'],0.03885,0.263675,0.018935,0.48738738738738735,1.8484398876927557,0.00869122625,1.436416080843585,0.47755629688442186
"{'yogurt', 'frozen produce'}",['packaged cheese'],0.045295,0.230995,0.018935,0.4180373109614748,1.809724500363535,0.008472081475,1.3213991454855842,0.46865754926568165
"{'fresh vegetables', 'packaged cheese', 'fresh fruits'}",['frozen produce'],0.10457,0.12258,0.02326,0.2224347327149278,1.814608685878021,0.0104418094,1.1284197441889068,0.5013423708611
"{'fresh vegetables', 'packaged cheese', 'frozen produce'}",['fresh fruits'],0.02769,0.555995,0.02326,0.8400144456482485,1.5108309348973434,0.00786449845,2.775281817155756,0.34774153622491216
"{'fresh vegetables', 'fresh fruits', 'frozen produce'}",['packaged cheese'],0.06217,0.230995,0.02326,0.3741354350973138,1.6196689759402314,0.008899040849999998,1.2287083230531997,0.4079522838571312
"{'packaged cheese', 'fresh fruits', 'frozen produce'}",['fresh vegetables'],0.030715,0.44436,0.02326,0.7572847143089696,1.7042144079326889,0.0096114826,2.289266613011402,0.42631359436386995
"{'fresh vegetables', 'frozen produce'}","['fresh fruits', 'packaged cheese']",0.07775,0.1559,0.02326,0.29916398713826364,1.918947961117791,0.011138774999999998,1.2044187006790237,0.5192530511219825
"{'packaged cheese', 'frozen produce'}","['fresh fruits', 'fresh vegetables']",0.03885,0.31756,0.02326,0.5987129987129987,1.8853539448072762,0.010922793999999998,1.7006282232200125,0.48857682441797623
"{'fresh fruits', 'frozen produce'}","['fresh vegetables', 'packaged cheese']",0.089235,0.13585,0.02326,0.26066005491118954,1.9187343018858267,0.011137425250000001,1.1688128116710874,0.525737262183366
"{'packaged cheese', 'fresh fruits', 'frozen produce'}",['packaged vegetables fruits'],0.030715,0.365415,0.02091,0.6807748657007977,1.8630183919674828,0.009686278275000001,1.9878917159612444,0.4779158310935004
"{'packaged cheese', 'packaged vegetables fruits', 'frozen produce'}",['fresh fruits'],0.024725,0.555995,0.02091,0.8457027300303337,1.5210617542070228,0.007163023625000001,2.877594659239843,0.3512491314268483
"{'packaged cheese', 'fresh fruits', 'packaged vegetables fruits'}",['frozen produce'],0.090715,0.12258,0.02091,0.2305021220305352,1.8804219451014457,0.009790155300000002,1.1402500580187667,0.5149149738309925
"{'packaged vegetables fruits', 'fresh fruits', 'frozen produce'}",['packaged cheese'],0.054415,0.230995,0.02091,0.38426904346228064,1.6635383599743745,0.008340407075000002,1.248930221608715,0.4218253163642304
"{'packaged cheese', 'frozen produce'}","['fresh fruits', 'packaged vegetables fruits']",0.03885,0.26987,0.02091,0.5382239382239382,1.9943822515431067,0.0104255505,1.5811343645484948,0.5187448440791314
"{'fresh fruits', 'frozen produce'}","['packaged cheese', 'packaged vegetables fruits']",0.089235,0.11461,0.02091,0.2343250966549,2.0445432043879244,0.010682776650000001,1.1563523841931942,0.5609495229312839
"{'packaged vegetables fruits', 'frozen produce'}","['fresh fruits', 'packaged cheese']",0.066985,0.1559,0.02091,0.31215943868030155,2.0023055720352887,0.010467038500000001,1.227173922951709,0.5365141281931337
"{'fresh vegetables', 'packaged cheese', 'frozen produce'}",['packaged vegetables fruits'],0.02769,0.365415,0.019125,0.69068255687974,1.890131923647743,0.00900665865,2.051565516637478,0.4843479960095032
"{'fresh vegetables', 'packaged vegetables fruits', 'frozen produce'}",['packaged cheese'],0.048895,0.230995,0.019125,0.391144288782084,1.6933019709607742,0.007830499474999999,1.2630332373194488,0.43048651941242194
"{'fresh vegetables', 'packaged cheese', 'packaged vegetables fruits'}",['frozen produce'],0.08197,0.12258,0.019125,0.2333170672197145,1.9033860925086843,0.0090771174,1.144436588431856,0.5169989190408362
"{'packaged cheese', 'packaged vegetables fruits', 'frozen produce'}",['fresh vegetables'],0.024725,0.44436,0.019125,0.7735085945399393,1.7407250754792045,0.008138199,2.4532498214285705,0.43631462418091227
"{'fresh vegetables', 'frozen produce'}","['packaged cheese', 'packaged vegetables fruits']",0.07775,0.11461,0.019125,0.24598070739549838,2.1462412302198617,0.010214072499999999,1.174227249466951,0.5790936842795309
"{'packaged cheese', 'frozen produce'}","['fresh vegetables', 'packaged vegetables fruits']",0.03885,0.234555,0.019125,0.49227799227799224,2.098774241768422,0.010012538249999998,1.5076065019011406,0.5446927240958287
"{'packaged vegetables fruits', 'frozen produce'}","['fresh vegetables', 'packaged cheese']",0.066985,0.13585,0.019125,0.28551168171978797,2.1016686177385937,0.01002508775,1.2094669400334308,0.5618211869811759
"{'fresh vegetables', 'packaged cheese', 'fresh fruits', 'frozen produce'}",['packaged vegetables fruits'],0.02326,0.365415,0.016695,0.7177558039552882,1.9642209650815872,0.008195447100000001,2.2483544706778376,0.5025823751198613
"{'fresh vegetables', 'packaged cheese', 'fresh fruits', 'packaged vegetables fruits'}",['frozen produce'],0.068325,0.12258,0.016695,0.24434687156970367,1.9933665489452086,0.008319721500000002,1.1611412260313771,0.5348819262064377
"{'fresh vegetables', 'packaged cheese', 'packaged vegetables fruits', 'frozen produce'}",['fresh fruits'],0.019125,0.555995,0.016695,0.8729411764705883,1.5700522063518347,0.006061595625000001,3.494483796296299,0.3701577714215641
"{'fresh vegetables', 'packaged vegetables fruits', 'fresh fruits', 'frozen produce'}",['packaged cheese'],0.041445,0.230995,0.016695,0.4028230184581976,1.7438603366228602,0.007121412225,1.287733827272727,0.44500271993807605
"{'packaged cheese', 'packaged vegetables fruits', 'fresh fruits', 'frozen produce'}",['fresh vegetables'],0.02091,0.44436,0.016695,0.7984218077474893,1.7967904576187985,0.007403432400000002,2.7564489679715307,0.45292268889652454
"{'fresh vegetables', 'packaged cheese', 'frozen produce'}","['fresh fruits', 'packaged vegetables fruits']",0.02769,0.26987,0.016695,0.6029252437703143,2.2341321516667816,0.009222299700000002,1.8387721418826743,0.5681304356259138
"{'fresh vegetables', 'packaged cheese', 'packaged vegetables fruits'}","['fresh fruits', 'frozen produce']",0.08197,0.089235,0.016695,0.20367207514944494,2.2824236583117044,0.009380407050000001,1.1437059678284183,0.6120380001557889
"{'fresh vegetables', 'fresh fruits', 'frozen produce'}","['packaged cheese', 'packaged vegetables fruits']",0.06217,0.11461,0.016695,0.26853788000643397,2.343058022916272,0.009569696300000001,1.2104386212204508,0.6112060027367123
"{'fresh vegetables', 'packaged vegetables fruits', 'frozen produce'}","['fresh fruits', 'packaged cheese']",0.048895,0.1559,0.016695,0.341445955619184,2.1901600745297243,0.0090722695,1.2817475,0.5713484515092933
"{'packaged cheese', 'fresh fruits', 'frozen produce'}","['fresh vegetables', 'packaged vegetables fruits']",0.030715,0.234555,0.016695,0.5435454989418851,2.317347739088423,0.009490643175,1.6769360324536375,0.5864861086066252
"{'packaged cheese', 'packaged vegetables fruits', 'frozen produce'}","['fresh fruits', 'fresh vegetables']",0.024725,0.31756,0.016695,0.675227502527806,2.126298975084412,0.008843329,2.1012863013698633,0.5431280933816987
"{'packaged vegetables fruits', 'fresh fruits', 'frozen produce'}","['fresh vegetables', 'packaged cheese']",0.054415,0.13585,0.016695,0.30680878434255265,2.258437867814153,0.009302722250000003,1.24662572242842,0.5892818389514806
"{'fresh vegetables', 'frozen produce'}","['fresh fruits', 'packaged cheese', 'packaged vegetables fruits']",0.07775,0.090715,0.016695,0.21472668810289391,2.3670472149357207,0.00964190875,1.1579216894603228,0.6262214360282559
"{'packaged cheese', 'frozen produce'}","['fresh fruits', 'fresh vegetables', 'packaged vegetables fruits']",0.03885,0.18658,0.016695,0.4297297297297297,2.303192891680404,0.009446367,1.4263763033175356,0.5886907618854118
"{'packaged vegetables fruits', 'frozen produce'}","['fresh fruits', 'fresh vegetables', 'packaged cheese']",0.066985,0.10457,0.016695,0.2492349033365679,2.3834264448366445,0.009690378550000002,1.1926899691787631,0.6221078673417455
"{'packaged cheese', 'yogurt', 'fresh fruits'}",['frozen produce'],0.07002,0.12258,0.016225,0.23171950871179664,1.8903533097715504,0.007641948400000001,1.142056852867367,0.5064607416876702
"{'packaged cheese', 'yogurt', 'frozen produce'}",['fresh fruits'],0.018935,0.555995,0.016225,0.8568787958806443,1.5411627728318498,0.005697234674999999,3.1023006180811805,0.35791641857210343
"{'packaged cheese', 'fresh fruits', 'frozen produce'}",['yogurt'],0.030715,0.263675,0.016225,0.5282435292202508,2.0033887521389997,0.008126222375,1.5608158988957903,0.5167167087159135
"{'yogurt', 'fresh fruits', 'frozen produce'}",['packaged cheese'],0.0369,0.230995,0.016225,0.43970189701897017,1.9035126172383392,0.007701284499999999,1.3724925997581616,0.49284128245990444
"{'packaged cheese', 'frozen produce'}","['fresh fruits', 'yogurt']",0.03885,0.188225,0.016225,0.4176319176319176,2.2187909025470454,0.00891245875,1.393920828729282,0.5715071354158359
"{'yogurt', 'frozen produce'}","['fresh fruits', 'packaged cheese']",0.045295,0.1559,0.016225,0.358207307649851,2.297673557728358,0.0091635095,1.3152222050223599,0.5915724384695055
"{'fresh vegetables', 'packaged cheese', 'yogurt'}",['frozen produce'],0.057195,0.12258,0.014065,0.24591310429233323,2.0061437778783917,0.0070540368999999995,1.1635529074889868,0.5319564922421133
"{'fresh vegetables', 'packaged cheese', 'frozen produce'}",['yogurt'],0.02769,0.263675,0.014065,0.5079451065366558,1.926406017015856,0.00676383925,1.4964285688073393,0.4945939374833395
"{'fresh vegetables', 'yogurt', 'frozen produce'}",['packaged cheese'],0.03133,0.230995,0.014065,0.44893073731248007,1.943465171594537,0.00682792665,1.3954779409209381,0.5011563768149402
"{'packaged cheese', 'yogurt', 'frozen produce'}",['fresh vegetables'],0.018935,0.44436,0.014065,0.7428043306047002,1.6716273530576564,0.0056510434,2.1603785215605744,0.4095350944720581
"{'packaged cheese', 'frozen produce'}","['fresh vegetables', 'yogurt']",0.03885,0.14466,0.014065,0.362033462033462,2.5026507813733025,0.008444958999999998,1.3407286261851925,0.6246929987941221
"{'yogurt', 'frozen produce'}","['fresh vegetables', 'packaged cheese']",0.045295,0.13585,0.014065,0.3105199249365272,2.2857557963675172,0.00791167425,1.253335710854947,0.5891955580563389
"{'packaged cheese', 'yogurt', 'frozen produce'}",['packaged vegetables fruits'],0.018935,0.365415,0.01321,0.6976498547663057,1.9091987323079396,0.006290866974999999,2.0988413930130996,0.4854113220507061
"{'packaged cheese', 'packaged vegetables fruits', 'frozen produce'}",['yogurt'],0.024725,0.263675,0.01321,0.5342770475227502,2.0262711577614496,0.006690635625,1.5810365284411634,0.5193228948352093
"{'packaged cheese', 'yogurt', 'packaged vegetables fruits'}",['frozen produce'],0.051915,0.12258,0.01321,0.254454396609843,2.075823108254552,0.006846259299999999,1.1768830719545276,0.5466423198343517
"{'packaged vegetables fruits', 'yogurt', 'frozen produce'}",['packaged cheese'],0.02804,0.230995,0.01321,0.4711126961483595,2.0394930459462737,0.006732900199999999,1.454005407956844,0.5243858535188922
"{'packaged cheese', 'frozen produce'}","['packaged vegetables fruits', 'yogurt']",0.03885,0.12791,0.01321,0.34002574002574,2.6583202253595495,0.008240696499999998,1.32140001950078,0.6490377116139932
"{'yogurt', 'frozen produce'}","['packaged cheese', 'packaged vegetables fruits']",0.045295,0.11461,0.01321,0.29164366927916985,2.5446616288209567,0.008018740049999999,1.2499217718560074,0.6358199054643355
"{'fresh vegetables', 'packaged cheese', 'fresh fruits', 'frozen produce'}",['yogurt'],0.02326,0.263675,0.01253,0.5386930352536543,2.0430190016256917,0.0063969195,1.5961714352283316,0.5226859677078469
"{'fresh vegetables', 'packaged cheese', 'yogurt', 'fresh fruits'}",['frozen produce'],0.049105,0.12258,0.01253,0.255167498218104,2.0816405467295156,0.0065107090999999995,1.1780098181818182,0.5464427353224797
"{'fresh vegetables', 'packaged cheese', 'yogurt', 'frozen produce'}",['fresh fruits'],0.014065,0.555995,0.01253,0.8908638464273018,1.602287514145454,0.004709930325,4.068358517915308,0.38125463090077827
"{'fresh vegetables', 'yogurt', 'fresh fruits', 'frozen produce'}",['packaged cheese'],0.02684,0.230995,0.01253,0.46684053651266766,2.020998448073195,0.0063300942,1.4423545911949684,0.5191284761366998
"{'packaged cheese', 'yogurt', 'fresh fruits', 'frozen produce'}",['fresh vegetables'],0.016225,0.44436,0.01253,0.7722650231124807,1.7379265080396091,0.005320259,2.4398535859269277,0.43160445831379496
"{'fresh vegetables', 'packaged cheese', 'frozen produce'}","['fresh fruits', 'yogurt']",0.02769,0.188225,0.01253,0.4525099313831708,2.404090484171448,0.00731804975,1.482720959762533,0.6006749684067061
"{'fresh vegetables', 'packaged cheese', 'yogurt'}","['fresh fruits', 'frozen produce']",0.057195,0.089235,0.01253,0.2190750939767462,2.4550355127107775,0.007426204174999999,1.166264506324863,0.6286283129599012
"{'fresh vegetables', 'fresh fruits', 'frozen produce'}","['packaged cheese', 'yogurt']",0.06217,0.08852,0.01253,0.20154415312851856,2.276820527886563,0.007026711599999999,1.1415534165995165,0.5979666139163068
"{'fresh vegetables', 'yogurt', 'frozen produce'}","['fresh fruits', 'packaged cheese']",0.03133,0.1559,0.01253,0.3999361634216406,2.5653378025762708,0.007645653,1.4066836702127659,0.6299232858513905
"{'packaged cheese', 'fresh fruits', 'frozen produce'}","['fresh vegetables', 'yogurt']",0.030715,0.14466,0.01253,0.4079440013022953,2.8200193647331346,0.008086768099999999,1.4446944239758042,0.6658439014176785
"{'packaged cheese', 'yogurt', 'frozen produce'}","['fresh fruits', 'fresh vegetables']",0.018935,0.31756,0.01253,0.6617375231053604,2.0838188786539877,0.006517001399999999,2.0174865573770484,0.5301502383383557
"{'yogurt', 'fresh fruits', 'frozen produce'}","['fresh vegetables', 'packaged cheese']",0.0369,0.13585,0.01253,0.3395663956639566,2.4995686099665555,0.0075171349999999994,1.3084585556011488,0.6229165877711165
"{'packaged cheese', 'frozen produce'}","['fresh fruits', 'fresh vegetables', 'yogurt']",0.03885,0.11842,0.01253,0.3225225225225225,2.723547732836704,0.007929382999999998,1.3012683510638299,0.6584111154090609
"{'yogurt', 'frozen produce'}","['fresh fruits', 'fresh vegetables', 'packaged cheese']",0.045295,0.10457,0.01253,0.2766309747212716,2.6454143131038697,0.00779350185,1.237860578361056,0.651496931818833
"{'packaged cheese', 'yogurt', 'fresh fruits', 'frozen produce'}",['packaged vegetables fruits'],0.016225,0.365415,0.011735,0.72326656394453,1.9793017909624127,0.0058061416250000004,2.293127310690423,0.5029313976750407
"{'packaged cheese', 'packaged vegetables fruits', 'fresh fruits', 'frozen produce'}",['yogurt'],0.02091,0.263675,0.011735,0.5612147297943567,2.1284336011922127,0.006221555750000001,1.6780987193460488,0.5414935504640204
"{'packaged cheese', 'yogurt', 'fresh fruits', 'packaged vegetables fruits'}",['frozen produce'],0.044825,0.12258,0.011735,0.26179587283881767,2.1357144137609536,0.006240351500000001,1.1885872317920823,0.5567279329163678
"{'packaged cheese', 'packaged vegetables fruits', 'yogurt', 'frozen produce'}",['fresh fruits'],0.01321,0.555995,0.011735,0.8883421650264952,1.5977520751562428,0.004390306050000001,3.976478677966106,0.37912896253414724
"{'packaged vegetables fruits', 'yogurt', 'fresh fruits', 'frozen produce'}",['packaged cheese'],0.02435,0.230995,0.011735,0.48193018480492816,2.0863230148052043,0.00611027175,1.4843655766944115,0.5336830169986421
"{'packaged cheese', 'fresh fruits', 'frozen produce'}","['packaged vegetables fruits', 'yogurt']",0.030715,0.12791,0.011735,0.3820608823050627,2.98695084281966,0.007806244350000001,1.4112879004214962,0.6862898178305055
"{'packaged cheese', 'yogurt', 'frozen produce'}","['fresh fruits', 'packaged vegetables fruits']",0.018935,0.26987,0.011735,0.6197517824135199,2.2964826857876752,0.0066250115500000005,1.9201404930555552,0.5754475740367984
"{'packaged cheese', 'packaged vegetables fruits', 'frozen produce'}","['fresh fruits', 'yogurt']",0.024725,0.188225,0.011735,0.47462082912032355,2.5215610525717813,0.0070811368750000004,1.545122161277906,0.6187180749615846
"{'packaged cheese', 'yogurt', 'packaged vegetables fruits'}","['fresh fruits', 'frozen produce']",0.051915,0.089235,0.011735,0.22604256958489838,2.533115589005417,0.007102364975000001,1.17676368777999,0.6383702164598615
"{'yogurt', 'fresh fruits', 'frozen produce'}","['packaged cheese', 'packaged vegetables fruits']",0.0369,0.11461,0.011735,0.31802168021680216,2.7748161610400675,0.007505891000000001,1.2982670772898866,0.6641218614953126
"{'packaged vegetables fruits', 'fresh fruits', 'frozen produce'}","['packaged cheese', 'yogurt']",0.054415,0.08852,0.011735,0.21565744739501977,2.4362567487010818,0.006918184200000001,1.1620942877225866,0.6234597957170493
"{'packaged vegetables fruits', 'yogurt', 'frozen produce'}","['fresh fruits', 'packaged cheese']",0.02804,0.1559,0.011735,0.41850927246790304,2.684472562334208,0.007363564,1.4516138607789022,0.6455896801797476
"{'packaged cheese', 'frozen produce'}","['fresh fruits', 'packaged vegetables fruits', 'yogurt']",0.03885,0.10579,0.011735,0.30205920205920206,2.855271784282088,0.0076250585,1.281211820025816,0.6760345870826829
"{'yogurt', 'frozen produce'}","['fresh fruits', 'packaged cheese', 'packaged vegetables fruits']",0.045295,0.090715,0.011735,0.2590793685837289,2.8559705515485736,0.007626064075,1.227236712604291,0.6806881011593988
"{'fresh vegetables', 'packaged cheese', 'yogurt', 'frozen produce'}",['packaged vegetables fruits'],0.014065,0.365415,0.01047,0.7444009953785994,2.0371385831960906,0.005330438025,2.482736585535466,0.5163782395960793
